"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Mitch Trubisky","QB","PIT","2018",4,4,"ppr","1","19","26","73.1","354","13.6","6","0","1","3","53","0","0","1","43.5","43.5","0.8%"
"2","Jared Goff","QB","DET","2018",4,4,"ppr","2","26","33","78.8","465","14.1","5","0","1","2","7","0","0","1","39.3","39.3","60.4%"
"3","Andrew Luck","QB","FA","2018",4,4,"ppr","3","40","62","64.5","464","7.5","4","0","4","3","11","0","1","1","35.7","35.7","2.2%"
"4","Kirk Cousins","QB","MIN","2018",4,4,"ppr","4","36","50","72.0","422","8.4","3","0","4","4","28","0","1","1","31.7","31.7","87.8%"
"5","Derek Carr","QB","LV","2018",4,4,"ppr","5","35","58","60.3","437","7.5","4","2","3","2","1","0","0","1","31.6","31.6","64.3%"
"6","Deshaun Watson","QB","CLE","2018",4,4,"ppr","6","29","42","69.0","375","8.9","2","1","7","6","41","1","0","1","31.1","31.1","75.7%"
"7","Marcus Mariota","QB","ATL","2018",4,4,"ppr","7","30","43","69.8","344","8.0","2","1","3","10","46","1","0","1","30.4","30.4","19.4%"
"8","Matt Ryan","QB","IND","2018",4,4,"ppr","8","29","39","74.4","419","10.7","3","0","3","2","5","0","0","1","29.3","29.3","10.6%"
"9","Andy Dalton","QB","NO","2018",4,4,"ppr","9","29","41","70.7","337","8.2","3","1","3","2","13","0","0","1","24.8","24.8","12.2%"
"10","Blake Bortles","QB","FA","2018",4,4,"ppr","10","29","38","76.3","388","10.2","2","1","2","3","28","0","0","1","24.3","24.3","0.0%"
"11","Patrick Mahomes II","QB","KC","2018",4,4,"ppr","11","28","45","62.2","304","6.8","1","0","1","3","7","1","0","1","22.9","22.9","100.0%"
"12","Joe Flacco","QB","NYJ","2018",4,4,"ppr","12","28","42","66.7","363","8.6","2","0","2","2","-3","0","0","1","22.2","22.2","0.3%"
"13","Philip Rivers","QB","FA","2018",4,4,"ppr","13","25","39","64.1","250","6.4","3","1","1","4","-3","0","0","1","21.7","21.7","20.6%"
"14","Matthew Stafford","QB","LAR","2018",4,4,"ppr","14","24","30","80.0","307","10.2","2","0","3","2","5","0","0","1","20.8","20.8","29.7%"
"15","Carson Wentz","QB","WAS","2018",4,4,"ppr","15","33","50","66.0","348","7.0","2","0","4","2","8","0","1","1","20.7","20.7","6.5%"
"16","Tom Brady","QB","TB","2018",4,4,"ppr","16","23","35","65.7","274","7.8","3","2","0","0","0","0","0","1","19.0","19.0","86.0%"
"17","Dak Prescott","QB","DAL","2018",4,4,"ppr","17","17","27","63.0","255","9.4","2","0","3","3","2","0","0","1","18.4","18.4","93.5%"
"18","C.J. Beathard","QB","JAC","2018",4,4,"ppr","18","23","37","62.2","298","8.1","2","2","1","7","19","0","0","1","17.8","17.8","0.1%"
"19","Aaron Rodgers","QB","GB","2018",4,4,"ppr","19","22","40","55.0","298","7.5","1","1","2","5","31","0","1","1","15.0","15.0","75.1%"
"20","Ben Roethlisberger","QB","FA","2018",4,4,"ppr","20","27","47","57.4","274","5.8","1","1","1","1","-1","0","0","1","14.9","14.9","13.6%"
"21","Eli Manning","QB","FA","2018",4,4,"ppr","21","31","41","75.6","255","6.2","1","0","3","2","5","0","1","1","14.7","14.7","2.3%"
"22","Baker Mayfield","QB","LAR","2018",4,4,"ppr","22","21","41","51.2","295","7.2","2","2","2","4","10","0","2","1","12.8","12.8","6.6%"
"23","Josh Rosen","QB","FA","2018",4,4,"ppr","23","15","27","55.6","180","6.7","1","0","1","2","13","0","0","1","12.5","12.5","0.0%"
"24","Sam Darnold","QB","CAR","2018",4,4,"ppr","24","17","34","50.0","167","4.9","1","0","3","2","8","0","0","1","11.5","11.5","3.9%"
"25","Russell Wilson","QB","DEN","2018",4,4,"ppr","25","19","26","73.1","172","6.6","0","0","2","4","21","0","0","1","9.0","9.0","43.7%"
"26","Drew Brees","QB","FA","2018",4,4,"ppr","26","18","32","56.3","217","6.8","0","0","1","4","-1","0","0","1","8.6","8.6","35.7%"
"27","Case Keenum","QB","BUF","2018",4,4,"ppr","27","21","33","63.6","245","7.4","0","1","4","0","0","0","0","1","7.8","7.8","0.4%"
"28","Jameis Winston","QB","NO","2018",4,4,"ppr","28","16","20","80.0","145","7.3","1","2","2","1","7","0","0","1","6.5","6.5","5.6%"
"29","Brock Osweiler","QB","FA","2018",4,4,"ppr","29","4","5","80.0","35","7.0","1","0","0","1","7","0","0","1","6.1","6.1","0.0%"
"30","Taysom Hill","QB","NO","2018",4,4,"ppr","30","1","2","50.0","10","5.0","0","0","0","4","28","0","0","1","3.8","3.8","45.3%"
"31","Ryan Fitzpatrick","QB","FA","2018",4,4,"ppr","31","9","18","50.0","126","7.0","0","1","2","0","0","0","0","1","3.0","3.0","0.0%"
"32","Josh Allen","QB","BUF","2018",4,4,"ppr","32","16","33","48.5","151","4.6","0","2","7","5","19","0","1","1","1.9","1.9","100.0%"
"33","Lamar Jackson","QB","BAL","2018",4,4,"ppr","33","0","0","0","0","0","0","0","0","4","17","0","0","1","1.7","1.7","96.8%"
"34","Ryan Tannehill","QB","TEN","2018",4,4,"ppr","34","11","20","55.0","100","5.0","0","1","2","1","0","0","1","1","0.0","0.0","28.5%"
"35","Joe Webb III","QB","FA","2018",4,4,"ppr","35","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"36","Kyle Sloter","QB","FA","2018",4,4,"ppr","36","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"37","Chase Daniel","QB","LAC","2018",4,4,"ppr","37","0","0","0","0","0","0","0","0","2","-2","0","0","1","-0.2","-0.2","0.1%"
"38","Brian Hoyer","QB","NE","2018",4,4,"ppr","38","0","0","0","0","0","0","0","0","3","-3","0","0","1","-0.3","-0.3","0.1%"
